file_name,esti_area,gt_count,gt_individual_area,gt_radii_centers
PXL_20220620_194629708.jpg,1.508435150664654,30,"[1.7164776599415992, 1.5869800850051767, 1.5869800850051767, 1.3432199439483812, 1.3432199439483812, 1.5869800850051767, 1.4625608463407707, 1.3432199439483812, 1.3432199439483812, 1.4625608463407707, 2.135440402382965, 1.7164776599415992, 1.5869800850051767, 1.7164776599415992, 1.4625608463407707, 1.7164776599415992, 1.4625608463407707, 1.5869800850051767, 1.3432199439483812, 1.3432199439483812, 1.4625608463407707, 1.3432199439483812, 1.3432199439483812, 1.2289573778280092, 1.3432199439483812, 1.5869800850051767, 1.5869800850051767, 1.5869800850051767, 1.4625608463407707, 1.4625608463407707]","[0.4015625, 0.4859375, 0.4421875, 0.44375, 0.4828125, 0.43125, 0.4828125, 0.471875, 0.4484375, 0.4859375, 0.4734375, 0.515625, 0.4203125, 0.5328125, 0.459375, 0.553125, 0.4046875, 0.5796875, 0.453125, 0.6015625, 0.4203125, 0.634375, 0.4828125, 0.6296875, 0.5203125, 0.64375, 0.49375, 0.584375, 0.5328125, 0.59375, 0.5625, 0.6359375, 0.603125, 0.6359375, 0.6078125, 0.5875, 0.5703125, 0.5953125, 0.53125, 0.553125, 0.5671875, 0.54375, 0.603125, 0.5484375, 0.5203125, 0.5109375, 0.55625, 0.5078125, 0.60625, 0.50625, 0.5671875, 0.4703125, 0.5296875, 0.459375, 0.5296875, 0.4203125, 0.56875, 0.4234375, 0.609375, 0.4609375]"
PXL_20220620_195808708.jpg,2.0218549477655285,30,"[1.8510535711500387, 1.4625608463407707, 2.135440402382965, 2.935278365225574, 2.44014057870396, 1.8510535711500387, 1.3432199439483812, 2.135440402382965, 1.3432199439483812, 1.7164776599415992, 1.8510535711500387, 2.135440402382965, 1.9907078186304932, 1.9907078186304932, 2.44014057870396, 1.8510535711500387, 1.3432199439483812, 1.3432199439483812, 1.7164776599415992, 1.8510535711500387, 2.600108171272482, 2.44014057870396, 2.135440402382965, 2.44014057870396, 2.600108171272482, 1.7164776599415992, 2.135440402382965, 2.135440402382965, 2.285251322407454, 2.44014057870396]","[0.3828125, 0.4203125, 0.3859375, 0.4671875, 0.43125, 0.4296875, 0.4640625, 0.3859375, 0.4828125, 0.4359375, 0.434375, 0.4828125, 0.403125, 0.5078125, 0.4421875, 0.528125, 0.3890625, 0.5546875, 0.425, 0.56875, 0.4265625, 0.609375, 0.4765625, 0.5734375, 0.48125, 0.4828125, 0.5, 0.53125, 0.48125, 0.628125, 0.4296875, 0.65625, 0.4828125, 0.6734375, 0.5421875, 0.6796875, 0.528125, 0.634375, 0.584375, 0.6453125, 0.5828125, 0.5953125, 0.53125, 0.5828125, 0.546875, 0.5375, 0.5953125, 0.546875, 0.540625, 0.490625, 0.590625, 0.4921875, 0.5453125, 0.4421875, 0.5921875, 0.446875, 0.5203125, 0.396875, 0.5765625, 0.3984375]"
PXL_20220620_200346203.jpg,2.0249865884666054,30,"[1.7164776599415992, 1.5869800850051767, 1.7164776599415992, 1.5869800850051767, 1.8510535711500387, 1.3432199439483812, 1.4625608463407707, 1.4625608463407707, 1.9907078186304932, 2.765154100113019, 1.5869800850051767, 2.44014057870396, 2.285251322407454, 2.285251322407454, 2.135440402382965, 1.8510535711500387, 1.7164776599415992, 1.8510535711500387, 2.135440402382965, 2.765154100113019, 1.7164776599415992, 1.9907078186304932, 2.135440402382965, 2.44014057870396, 2.935278365225574, 2.135440402382965, 2.44014057870396, 2.285251322407454, 1.8510535711500387, 2.285251322407454]","[0.43125, 0.421875, 0.4734375, 0.41875, 0.425, 0.4625, 0.4671875, 0.4640625, 0.384375, 0.4984375, 0.434375, 0.5, 0.41875, 0.5390625, 0.390625, 0.56875, 0.425, 0.5921875, 0.46875, 0.5578125, 0.4765625, 0.5125, 0.51875, 0.434375, 0.5171875, 0.484375, 0.515625, 0.5359375, 0.51875, 0.590625, 0.4703125, 0.609375, 0.4265625, 0.6421875, 0.471875, 0.653125, 0.575, 0.634375, 0.525, 0.646875, 0.5640625, 0.590625, 0.6203125, 0.6296875, 0.60625, 0.5796875, 0.6546875, 0.571875, 0.6265625, 0.5265625, 0.56875, 0.5390625, 0.5734375, 0.4890625, 0.6234375, 0.4703125, 0.5734375, 0.4375, 0.625, 0.421875]"
PXL_20220621_170048957.jpg,1.5744633317453447,25,"[1.5344346029721576, 1.4039061395813321, 1.5344346029721576, 1.8128953248725874, 2.114561106931387, 1.5344346029721576, 1.6707643314025764, 0.9398049364139495, 1.5344346029721576, 2.114561106931387, 1.6707643314025764, 1.5344346029721576, 1.8128953248725874, 1.9608275833821907, 1.6707643314025764, 1.0471283396464064, 1.5344346029721576, 1.5344346029721576, 1.4039061395813321, 1.6707643314025764, 1.5344346029721576, 1.6707643314025764, 1.0471283396464064, 1.4039061395813321, 1.6707643314025764]","[0.396875, 0.43125, 0.453125, 0.4078125, 0.396875, 0.4671875, 0.384375, 0.5015625, 0.4515625, 0.475, 0.4265625, 0.5140625, 0.4078125, 0.5515625, 0.4390625, 0.5703125, 0.465625, 0.55, 0.425, 0.603125, 0.384375, 0.6046875, 0.46875, 0.590625, 0.4578125, 0.628125, 0.50625, 0.5796875, 0.546875, 0.584375, 0.4984375, 0.5453125, 0.5328125, 0.5453125, 0.5140625, 0.515625, 0.478125, 0.5109375, 0.4921875, 0.4765625, 0.5296875, 0.48125, 0.5640625, 0.4921875, 0.5890625, 0.51875, 0.6171875, 0.503125, 0.578125, 0.5609375]"
PXL_20220621_170412460.jpg,1.4805228468283602,29,"[1.279178941230098, 1.8128953248725874, 1.5344346029721576, 1.279178941230098, 1.160253007918456, 1.279178941230098, 1.5344346029721576, 1.160253007918456, 1.8128953248725874, 1.9608275833821907, 1.279178941230098, 1.160253007918456, 1.279178941230098, 1.6707643314025764, 1.0471283396464064, 2.274095895520173, 1.279178941230098, 1.6707643314025764, 1.8128953248725874, 1.9608275833821907, 1.160253007918456, 1.279178941230098, 1.160253007918456, 1.279178941230098, 1.5344346029721576, 1.5344346029721576, 1.5344346029721576, 1.6707643314025764, 1.5344346029721576]","[0.371875, 0.4671875, 0.409375, 0.46875, 0.3734375, 0.50625, 0.4421875, 0.4546875, 0.4703125, 0.4359375, 0.478125, 0.4671875, 0.4265625, 0.503125, 0.434375, 0.5375, 0.4640625, 0.5171875, 0.46875, 0.5578125, 0.440625, 0.5796875, 0.490625, 0.5921875, 0.5296875, 0.5796875, 0.5734375, 0.5875, 0.5453125, 0.5515625, 0.509375, 0.5421875, 0.6078125, 0.5609375, 0.575, 0.53125, 0.5015625, 0.5, 0.5453125, 0.4984375, 0.58125, 0.496875, 0.6375, 0.484375, 0.6140625, 0.4625, 0.565625, 0.4671875, 0.53125, 0.4625, 0.596875, 0.43125, 0.559375, 0.43125, 0.5203125, 0.4, 0.50625, 0.434375]"
PXL_20220621_170622958.jpg,1.5141301753335847,30,"[1.8128953248725874, 1.279178941230098, 1.8128953248725874, 1.5344346029721576, 1.6707643314025764, 1.4039061395813321, 1.5344346029721576, 1.4039061395813321, 1.5344346029721576, 1.6707643314025764, 1.279178941230098, 1.6707643314025764, 1.279178941230098, 1.6707643314025764, 1.5344346029721576, 1.6707643314025764, 1.8128953248725874, 1.4039061395813321, 1.279178941230098, 1.279178941230098, 1.279178941230098, 1.6707643314025764, 1.279178941230098, 1.279178941230098, 1.5344346029721576, 1.279178941230098, 1.5344346029721576, 1.4039061395813321, 1.8128953248725874, 1.8128953248725874]","[0.48125, 0.4234375, 0.4609375, 0.459375, 0.4953125, 0.471875, 0.4171875, 0.46875, 0.425, 0.5109375, 0.4703125, 0.50625, 0.4578125, 0.55, 0.4203125, 0.546875, 0.4921875, 0.5375, 0.4796875, 0.5859375, 0.425, 0.584375, 0.4640625, 0.6234375, 0.525, 0.60625, 0.5140625, 0.5671875, 0.5921875, 0.61875, 0.590625, 0.5828125, 0.553125, 0.5734375, 0.6328125, 0.575, 0.528125, 0.5359375, 0.565625, 0.5359375, 0.521875, 0.503125, 0.5578125, 0.496875, 0.6046875, 0.509375, 0.634375, 0.5234375, 0.625, 0.48125, 0.5859375, 0.4796875, 0.5375, 0.459375, 0.571875, 0.446875, 0.5453125, 0.4203125, 0.5953125, 0.4171875]"
PXL_20220621_170830459.jpg,1.5188678751159184,30,"[1.5344346029721576, 1.279178941230098, 1.5344346029721576, 1.6707643314025764, 1.6707643314025764, 1.6707643314025764, 1.8128953248725874, 1.4039061395813321, 1.5344346029721576, 1.6707643314025764, 1.5344346029721576, 1.5344346029721576, 1.4039061395813321, 1.8128953248725874, 1.160253007918456, 1.6707643314025764, 1.6707643314025764, 1.4039061395813321, 1.6707643314025764, 1.6707643314025764, 1.4039061395813321, 1.5344346029721576, 1.4039061395813321, 1.5344346029721576, 0.9398049364139495, 1.4039061395813321, 1.5344346029721576, 1.279178941230098, 1.8128953248725874, 1.4039061395813321]","[0.490625, 0.4, 0.51875, 0.41875, 0.4984375, 0.453125, 0.45625, 0.453125, 0.440625, 0.4890625, 0.428125, 0.5265625, 0.4640625, 0.5375, 0.4859375, 0.5046875, 0.515625, 0.4859375, 0.5453125, 0.459375, 0.565625, 0.425, 0.5625, 0.4921875, 0.534375, 0.5171875, 0.5109375, 0.546875, 0.484375, 0.5671875, 0.515625, 0.584375, 0.5640625, 0.609375, 0.575, 0.5765625, 0.55625, 0.5453125, 0.60625, 0.5546875, 0.6421875, 0.5515625, 0.6234375, 0.521875, 0.5890625, 0.515625, 0.6484375, 0.4953125, 0.61875, 0.4828125, 0.590625, 0.4703125, 0.6015625, 0.425, 0.653125, 0.415625, 0.6328125, 0.4453125, 0.6671875, 0.45625]"
PXL_20230512_185731877.jpg,2.479556750915101,6,"[2.084958962152218, 2.2262728473647577, 2.678013955831071, 2.8378608095960747, 2.3722199747154136, 2.678013955831071]","[0.3359375, 0.5578125, 0.428125, 0.521875, 0.5296875, 0.5078125, 0.5328125, 0.615625, 0.4203125, 0.66875, 0.33125, 0.6546875]"
PXL_20230512_193457372.jpg,2.0117537363699842,5,"[1.5660358426832217, 3.8942400170865303, 1.3343737357774195, 1.4478881681612628, 1.8162309181414875]","[0.375, 0.390625, 0.4265625, 0.434375, 0.39375, 0.509375, 0.321875, 0.465625, 0.3171875, 0.546875]"
PXL_20230517_175936426.jpg,3.671698980551232,12,"[3.7887748639202323, 2.8795685356290517, 3.7887748639202323, 3.7887748639202323, 4.394082090700389, 3.7887748639202323, 3.7887748639202323, 3.7887748639202323, 3.0514458963197137, 3.228305209494163, 3.9855619870298304, 3.7887748639202323]","[0.365625, 0.340625, 0.5734375, 0.4203125, 0.45625, 0.4359375, 0.5109375, 0.4703125, 0.3125, 0.4390625, 0.3875, 0.465625, 0.4296875, 0.5296875, 0.284375, 0.5296875, 0.3609375, 0.528125, 0.3328125, 0.6140625, 0.4890625, 0.571875, 0.4546875, 0.625]"
PXL_20230517_180721759.jpg,2.584724865397382,85,"[2.2418786177042795, 2.8795685356290517, 2.7126731274221774, 2.7126731274221774, 3.0514458963197137, 2.7126731274221774, 3.228305209494163, 3.228305209494163, 2.7126731274221774, 1.9529253736446164, 2.7126731274221774, 2.8795685356290517, 2.2418786177042795, 1.9529253736446164, 2.7126731274221774, 2.550759671699092, 2.8795685356290517, 3.410146475152399, 1.9529253736446164, 2.7126731274221774, 2.2418786177042795, 2.8795685356290517, 2.7126731274221774, 3.0514458963197137, 3.9855619870298304, 2.7126731274221774, 2.550759671699092, 2.8795685356290517, 2.550759671699092, 2.8795685356290517, 1.9529253736446164, 1.6838999395201033, 1.815921680340467, 2.8795685356290517, 2.7126731274221774, 2.8795685356290517, 2.7126731274221774, 2.550759671699092, 2.393828168459792, 3.0514458963197137, 4.187331062623214, 2.8795685356290517, 2.2418786177042795, 3.228305209494163, 2.094911019432554, 2.7126731274221774, 3.228305209494163, 2.2418786177042795, 2.2418786177042795, 3.228305209494163, 2.2418786177042795, 2.550759671699092, 2.393828168459792, 2.2418786177042795, 1.6838999395201033, 2.393828168459792, 2.7126731274221774, 2.7126731274221774, 2.7126731274221774, 2.7126731274221774, 2.094911019432554, 3.0514458963197137, 1.9529253736446164, 3.0514458963197137, 2.2418786177042795, 2.2418786177042795, 3.228305209494163, 1.6838999395201033, 1.9529253736446164, 3.228305209494163, 1.815921680340467, 2.393828168459792, 2.2418786177042795, 2.7126731274221774, 2.7126731274221774, 1.9529253736446164, 3.0514458963197137, 1.6838999395201033, 3.0514458963197137, 3.0514458963197137, 2.094911019432554, 1.6838999395201033, 2.094911019432554, 2.393828168459792, 2.8795685356290517]","[0.2328125, 0.2625, 0.265625, 0.303125, 0.3109375, 0.278125, 0.3671875, 0.278125, 0.4203125, 0.2765625, 0.39375, 0.3234375, 0.3375, 0.3265625, 0.371875, 0.371875, 0.2890625, 0.35, 0.2140625, 0.31875, 0.2328125, 0.359375, 0.2671875, 0.3984375, 0.3234375, 0.3875, 0.2171875, 0.415625, 0.215625, 0.4640625, 0.2671875, 0.45, 0.315625, 0.4359375, 0.371875, 0.4296875, 0.3484375, 0.4734375, 0.30625, 0.4875, 0.2546875, 0.4984375, 0.2109375, 0.5171875, 0.2078125, 0.571875, 0.2546875, 0.5875, 0.290625, 0.5421875, 0.346875, 0.5234375, 0.3359375, 0.5765625, 0.215625, 0.621875, 0.265625, 0.6421875, 0.215625, 0.6765625, 0.25625, 0.6921875, 0.2984375, 0.6875, 0.3390625, 0.7015625, 0.3140625, 0.621875, 0.3546875, 0.65625, 0.475, 0.2734375, 0.4453125, 0.3359375, 0.428125, 0.3859375, 0.4765625, 0.384375, 0.5296875, 0.26875, 0.5859375, 0.284375, 0.64375, 0.290625, 0.4953125, 0.33125, 0.546875, 0.33125, 0.596875, 0.340625, 0.6453125, 0.3484375, 0.5578125, 0.3875, 0.609375, 0.3859375, 0.5125, 0.4125, 0.425, 0.4515625, 0.475, 0.4390625, 0.6453125, 0.4140625, 0.5515625, 0.440625, 0.603125, 0.4421875, 0.6390625, 0.4625, 0.390625, 0.490625, 0.4640625, 0.4921875, 0.425, 0.5265625, 0.384375, 0.559375, 0.378125, 0.609375, 0.428125, 0.5796875, 0.409375, 0.65625, 0.3828125, 0.696875, 0.5125, 0.4765625, 0.58125, 0.4890625, 0.6328125, 0.50625, 0.471875, 0.5515625, 0.509375, 0.5265625, 0.55, 0.5234375, 0.5984375, 0.54375, 0.54375, 0.5703125, 0.4515625, 0.6203125, 0.49375, 0.6, 0.634375, 0.5859375, 0.5828125, 0.596875, 0.5390625, 0.61875, 0.6296875, 0.6390625, 0.6359375, 0.6875, 0.575, 0.6546875, 0.5765625, 0.709375, 0.5015625, 0.646875, 0.5296875, 0.684375, 0.459375, 0.66875, 0.4890625, 0.7078125, 0.43125, 0.7046875]"
